Id,SampleEventId,InputFileId,SpecConductivity,pHValue,DO,DOUnits,DOC,DOCUnits,NH4,NH4Units,SRP,SRPUnits,NO3,NO3Units,TDN,TDNUnits,TN,TNUnits,TDP,TDPUnits,TP,TPUnits,OtherElementsReported,StatisticalPooling,SampleSize,WaterSampleId,Notes
1742,1991,2,240.9,7.8,NA,NA,33.8,umol_L,5.4,umol_L,-999999999,umol_L,3.9,umol_L,-999999999,umol_L,7.391,umol_L,0.71,umol_L,0.87,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170530""]}","{""sample date and time"":[""2017-05-30T12:45:00""]}"
1743,1992,2,258.6,7.65,NA,NA,43.7,umol_L,6.1,umol_L,-999999999,umol_L,3.6,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170620""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-20T13:00:00""]}"
1744,1993,2,228.1,7.75,NA,NA,62.48,umol_L,9.78,umol_L,-999999999,umol_L,3.7,umol_L,-999999999,umol_L,7.763,umol_L,0.094,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170705""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-05T15:55:00""]}"
1745,1994,2,238.1,7.63,NA,NA,66.6,umol_L,-999999999,umol_L,1.2,umol_L,7.684,umol_L,7.77,umol_L,9.655,umol_L,0.097,umol_L,1.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170724""]}","{""sample date and time"":[""2017-07-24T13:08:00""]}"
1746,1995,2,218.3,7.585,NA,NA,98.58,umol_L,-999999999,umol_L,-999999999,umol_L,1.53537716,umol_L,-999999999,umol_L,-999999999,umol_L,0.1,umol_L,0.77,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170906""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-06T13:45:00""]}"
1747,1996,2,262.4,8.045,NA,NA,58.10416667,umol_L,6.64854017,umol_L,-999999999,umol_L,4.6,umol_L,-999999999,umol_L,-999999999,umol_L,0.045,umol_L,0.081,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20170918""]}","{""sample date and time"":[""2017-09-18T13:53:00""]}"
1748,1997,2,273,7.945,NA,NA,133.2,umol_L,5.94,umol_L,-999999999,umol_L,3.78,umol_L,9.341,umol_L,8.86,umol_L,0.61,umol_L,0.65,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20171011""]}","{""sample date and time"":[""2017-10-11T14:10:00""]}"
1749,1998,2,250.2,7.99,NA,NA,54.96,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.65,umol_L,0.94,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20171120""]}","{""sample date and time"":[""2017-11-20T15:34:00""]}"
1750,1999,2,220,7.795,NA,NA,49.91,umol_L,6.67,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.81,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20171211""]}","{""sample date and time"":[""2017-12-11T14:07:00""]}"
1751,2000,2,245,8.025,NA,NA,27.31,umol_L,8.384,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.84,umol_L,0.87,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""WALK.SS.20171218""]}","{""sample date and time"":[""2017-12-18T15:30:00""]}"
1947,2196,2,328.7,7.81,NA,NA,281.9,umol_L,6.5,umol_L,-999999999,umol_L,-999999999,umol_L,15.38,umol_L,18.61,umol_L,0.16,umol_L,0.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20161116""]}","{""sample date and time"":[""2016-11-16T19:57:00""]}"
1948,2197,2,323.7,7.75,NA,NA,258.2,umol_L,9.64,umol_L,7.2,umol_L,-999999999,umol_L,16.32,umol_L,16.68,umol_L,0.58,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20161122""]}","{""sample date and time"":[""2016-11-22T18:55:00""]}"
1949,2198,2,317.3,7.6,NA,NA,237.2,umol_L,10.1,umol_L,-999999999,umol_L,5.6,umol_L,15.72,umol_L,19.52,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20161201""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2016-12-01T18:25:00""]}"
1950,2199,2,305.2,7.535,NA,NA,223.2,umol_L,-999999999,umol_L,2.1,umol_L,9.64,umol_L,26.26,umol_L,33.09,umol_L,0.032,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20161213""]}","{""sample date and time"":[""2016-12-13T17:40:00""]}"
1951,2200,2,273.8,7.465,NA,NA,269.8,umol_L,-999999999,umol_L,1.1,umol_L,22.7,umol_L,38.75,umol_L,49.7,umol_L,0.065,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170112""]}","{""sample date and time"":[""2017-01-12T18:16:00""]}"
1952,2201,2,280.1,7.27,NA,NA,282.7,umol_L,11,umol_L,1.1,umol_L,22.9,umol_L,39.28,umol_L,43.83,umol_L,0.13,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170124""]}","{""sample date and time"":[""2017-01-24T19:10:00""]}"
1953,2202,2,288.9,7.15,NA,NA,271.1,umol_L,-999999999,umol_L,1.1,umol_L,38.2,umol_L,52.25,umol_L,53.79,umol_L,0.065,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170201""]}","{""sample date and time"":[""2017-02-01T18:30:00""]}"
1954,2203,2,193.5,7.315,NA,NA,287.9,umol_L,-999999999,umol_L,-999999999,umol_L,35.9,umol_L,47.78,umol_L,56.27,umol_L,0.18,umol_L,1.14,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170301""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-01T16:35:00""]}"
1955,2204,2,184.9,7.185,NA,NA,287.6,umol_L,9,umol_L,-999999999,umol_L,38.9,umol_L,52.22,umol_L,55.4,umol_L,0.15,umol_L,0.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170307""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-07T19:01:00""]}"
1956,2205,2,131.2,7.195,NA,NA,317.2,umol_L,-999999999,umol_L,-999999999,umol_L,37.6,umol_L,51.45,umol_L,53.07,umol_L,0.36,umol_L,0.39,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170411""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-11T17:27:00""]}"
1957,2206,2,120.3,7.395,NA,NA,296.2,umol_L,-999999999,umol_L,-999999999,umol_L,33.1,umol_L,44.22,umol_L,53.59,umol_L,0.097,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170420""]}","{""sample date and time"":[""2017-04-20T18:20:00""]}"
1958,2207,2,125.7,7.55,NA,NA,292.2,umol_L,-999999999,umol_L,-999999999,umol_L,32.6,umol_L,48.37,umol_L,52.72,umol_L,0.097,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170424""]}","{""sample date and time"":[""2017-04-24T18:27:00""]}"
1959,2208,2,167.6,7.815,NA,NA,339.5,umol_L,3.6,umol_L,-999999999,umol_L,41.7,umol_L,60.52,umol_L,64.15,umol_L,0.533,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170502""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-05-02T13:17:00""]}"
1960,2209,2,165.5,7.53,NA,NA,261.2,umol_L,-999999999,umol_L,-999999999,umol_L,20.8,umol_L,34.39,umol_L,37.61,umol_L,0.371,umol_L,0.45,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170516""]}","{""sample date and time"":[""2017-05-16T12:38:00""]}"
1961,2210,2,152.3,7.19,NA,NA,227.8,umol_L,5,umol_L,-999999999,umol_L,15.5,umol_L,30.46,umol_L,33.7,umol_L,0.097,umol_L,1.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170523""]}","{""sample date and time"":[""2017-05-23T13:30:00""]}"
1962,2211,2,266.3,7.79,NA,NA,237.8,umol_L,-999999999,umol_L,-999999999,umol_L,13.4,umol_L,32.77,umol_L,61.3,umol_L,-999999999,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170613""]}","{""sample date and time"":[""2017-06-13T18:03:00""]}"
1963,2212,2,165.2,7.225,NA,NA,299.2,umol_L,12,umol_L,-999999999,umol_L,28.2,umol_L,46.51,umol_L,52.86,umol_L,-999999999,umol_L,1.04,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170711""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-11T16:50:00""]}"
1964,2213,2,153.5,8.175,NA,NA,329.2,umol_L,-999999999,umol_L,-999999999,umol_L,23.1,umol_L,37.8,umol_L,47.15,umol_L,0.032,umol_L,2.38,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170719""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-19T15:46:00""]}"
1965,2214,2,139.9,7.42,NA,NA,322.2,umol_L,-999999999,umol_L,1.3,umol_L,22.95,umol_L,42.31,umol_L,40.88,umol_L,0.55,umol_L,1.67,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170801""]}","{""sample date and time"":[""2017-08-01T15:06:00""]}"
1966,2215,2,128.1,7.325,NA,NA,301.9,umol_L,-999999999,umol_L,-999999999,umol_L,23.84,umol_L,36.87,umol_L,41.69,umol_L,0.1,umol_L,2.11,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20170815""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-15T20:10:00""]}"
1967,2216,2,146.9,7.845,NA,NA,241.77777778,umol_L,9.24082812,umol_L,-999999999,umol_L,13.92,umol_L,21.27151985,umol_L,25.97524895,umol_L,0.77,umol_L,1.4,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20171025""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-25T19:45:00""]}"
1968,2217,2,165.1,7.39,NA,NA,254.3,umol_L,8.06489584,umol_L,-999999999,umol_L,17.57233209,umol_L,23.2068092,umol_L,26.28946567,umol_L,0.20447414,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20171102""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-11-02T07:24:00""]}"
1969,2218,2,208.5,7.596667,NA,NA,223.9,umol_L,9.8240334,umol_L,-999999999,umol_L,87.238,umol_L,31.51,umol_L,35.03992527,umol_L,0.78561117,umol_L,0.88246734,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20171121""]}","{""sample date and time"":[""2017-11-21T21:29:00""]}"
1970,2219,2,214.5,7.33,NA,NA,213,umol_L,8.43,umol_L,-999999999,umol_L,33.04,umol_L,24.77,umol_L,29,umol_L,0.77,umol_L,0.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20171205""]}","{""sample date and time"":[""2017-12-05T20:00:00""]}"
1971,2220,2,236.7,7.4,NA,NA,212,umol_L,14.9,umol_L,-999999999,umol_L,36.23,umol_L,27.32,umol_L,30.29,umol_L,0.94,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLWA.C0.20171213""]}","{""sample date and time"":[""2017-12-13T20:50:00""]}"
2046,2295,2,15.3,5.89,NA,NA,159,umol_L,-999999999,umol_L,1.1,umol_L,-999999999,umol_L,11.13,umol_L,10.3,umol_L,0.19,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20141021""]}","{""sample date and time"":[""2014-10-21T14:22:00""]}"
2047,2296,2,14.3,5.97,NA,NA,108.7,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,10,umol_L,9.184,umol_L,-999999999,umol_L,79.7,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20141216""]}","{""sample date and time"":[""2014-12-16T16:00:00""]}"
2048,2297,2,14.6,6.095,NA,NA,56,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,28.6,umol_L,-999999999,umol_L,0.23,umol_L,1.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20150120""]}","{""sample date and time"":[""2015-01-20T17:52:00""]}"
2049,2298,2,16.1,5.29,NA,NA,276.2,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,11.8,umol_L,12.18,umol_L,-999999999,umol_L,6.1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20150217""]}","{""sample date and time"":[""2015-02-17T17:50:00""]}"
2050,2299,2,15,5.725,NA,NA,136.9,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,10.6,umol_L,11.79,umol_L,-999999999,umol_L,0.39,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20150303""]}","{""sample date and time"":[""2015-03-03T22:04:00""]}"
2051,2300,2,14.7,5.63,NA,NA,146,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,9.812,umol_L,9.127,umol_L,-999999999,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20150317""]}","{""sample date and time"":[""2015-03-17T16:44:00""]}"
2052,2301,2,12.2,6.26,NA,NA,214.1,umol_L,10,umol_L,11.1,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20161103""]}","{""sample date and time"":[""2016-11-03T13:57:00""]}"
2053,2302,2,11,6.215,NA,NA,198.8,umol_L,7.36,umol_L,8.52,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,2.5,umol_L,2.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20161115""]}","{""sample date and time"":[""2016-11-15T16:14:00""]}"
2054,2303,2,29.3,5.07,NA,NA,1710,umol_L,8.78,umol_L,15.6,umol_L,23.9,umol_L,47.94,umol_L,43.7,umol_L,0.065,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20161129""]}","{""sample date and time"":[""2016-11-29T14:23:00""]}"
2055,2304,2,15,5.55,NA,NA,397.1,umol_L,-999999999,umol_L,10.8,umol_L,-999999999,umol_L,12.05,umol_L,NA,NA,-999999999,umol_L,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20161206""]}","{""sample date and time"":[""2016-12-06T14:22:00""]}"
2056,2305,2,12.9,7.045,NA,NA,210.6,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,10.9,umol_L,11.97,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20161219""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2016-12-19T15:47:00""]}"
2057,2306,2,13.2,6.315,NA,NA,157,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,11.6,umol_L,11.1,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170109""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-01-09T15:57:00""]}"
2058,2307,2,14.6,5.48,NA,NA,283.8,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,13.15,umol_L,10.63,umol_L,0.032,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170123""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-01-23T15:31:00""]}"
2059,2308,2,13.4,5.625,NA,NA,219,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,7.263,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170208""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-08T15:53:00""]}"
2060,2309,2,12.4,6.01,NA,NA,154,umol_L,11.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,7.1,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170214""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-14T15:41:00""]}"
2061,2310,2,12,5.995,NA,NA,158.9,umol_L,5.5,umol_L,1.1,umol_L,-999999999,umol_L,9.005,umol_L,-999999999,umol_L,0.11,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170220""]}","{""sample date and time"":[""2017-02-20T15:32:00""]}"
2062,2311,2,11.9,6.31,NA,NA,138.2,umol_L,5.7,umol_L,-999999999,umol_L,-999999999,umol_L,10.23,umol_L,8.348,umol_L,0.32,umol_L,0.39,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170306""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-06T16:13:00""]}"
2063,2312,2,11.1,5.855,NA,NA,191.1,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,28.46,umol_L,-999999999,umol_L,0.13,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170321""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-21T14:42:00""]}"
2064,2313,2,14.3,6.625,NA,NA,242.4,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,16.9,umol_L,9.184,umol_L,0.18,umol_L,0.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170503""]}","{""sample date and time"":[""2017-05-03T18:06:00""]}"
2065,2314,2,13.7,6.24,NA,NA,177.7,umol_L,3.7,umol_L,-999999999,umol_L,-999999999,umol_L,7.698,umol_L,8.655,umol_L,0.371,umol_L,0.42,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170509""]}","{""sample date and time"":[""2017-05-09T14:46:00""]}"
2066,2315,2,11.9,6.285,NA,NA,188,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,8.477,umol_L,NA,NA,0.24,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170515""]}","{""sample date and time"":[""2017-05-15T14:20:00""]}"
2067,2316,2,14.1,6.185,NA,NA,323.2,umol_L,5.7,umol_L,-999999999,umol_L,-999999999,umol_L,9.64,umol_L,NA,NA,0.23,umol_L,0.36,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170606""]}","{""sample date and time"":[""2017-06-06T16:20:00""]}"
2068,2317,2,14.3,5.555,NA,NA,233.9,umol_L,7.78,umol_L,-999999999,umol_L,-999999999,umol_L,9.57,umol_L,NA,NA,0.032,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170705""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-05T14:55:00""]}"
2069,2318,2,13.9,6.085,NA,NA,209.8,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,12.36,umol_L,12.76,umol_L,0.22,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170713""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-13T14:21:00""]}"
2070,2319,2,14.1,5.815,NA,NA,221.4,umol_L,4.53,umol_L,-999999999,umol_L,4.59,umol_L,10.12,umol_L,10.24,umol_L,-999999999,umol_L,0.12,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170810""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-10T19:10:00""]}"
2071,2320,2,13.9,6.115,NA,NA,236.2,umol_L,4.8,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.1,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170822""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-22T15:07:00""]}"
2072,2321,2,13.3,6.615,NA,NA,211.80555556,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,9.02896987,umol_L,10.29535848,umol_L,0.46706198,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170905""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-05T15:44:00""]}"
2073,2322,2,13.2,6.87,NA,NA,198.7,umol_L,9.291,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.1,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20170913""]}","{""sample date and time"":[""2017-09-13T15:13:00""]}"
2074,2323,2,13.1,6.253333,NA,NA,201.6,umol_L,7.64355979,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.18295055,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171003""]}","{""sample date and time"":[""2017-10-03T15:19:00""]}"
2075,2324,2,15.2,5.543333,NA,NA,343.9,umol_L,9.14,umol_L,-999999999,umol_L,5.36,umol_L,17.16,umol_L,14.87,umol_L,0.065,umol_L,1.4,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171009""]}","{""sample date and time"":[""2017-10-09T14:22:00""]}"
2076,2325,2,13.5,6.186667,NA,NA,178.86111111,umol_L,9.741,umol_L,-999999999,umol_L,-999999999,umol_L,8.68856843,umol_L,11.24038907,umol_L,0.17218875,umol_L,1.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171019""]}","{""sample date and time"":[""2017-10-19T18:29:00""]}"
2077,2326,2,13.8,6.24,NA,NA,238.8,umol_L,6.97,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.16,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171023""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-23T19:50:00""]}"
2078,2327,2,15.2,6.57,NA,NA,180.7,umol_L,9.434,umol_L,-999999999,umol_L,11.77,umol_L,-999999999,umol_L,-999999999,umol_L,0.13,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171114""]}","{""sample date and time"":[""2017-11-14T17:02:00""]}"
2079,2328,2,14.2,6.025,NA,NA,115,umol_L,15.4,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.36,umol_L,0.48,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""MAYF.SS.20171212""]}","{""sample date and time"":[""2017-12-12T16:30:00""]}"
2214,2463,2,316.7,7.65,NA,NA,371,umol_L,5.9,umol_L,2.4,umol_L,-999999999,umol_L,13.44,umol_L,23.4,umol_L,0.45,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20161109""]}","{""sample date and time"":[""2016-11-09T19:58:00""]}"
2215,2464,2,333.1,7.52,NA,NA,420.9,umol_L,8,umol_L,9.17,umol_L,6.6,umol_L,20.09,umol_L,20.9,umol_L,0.16,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20161122""]}","{""sample date and time"":[""2016-11-22T14:34:00""]}"
2216,2465,2,349.9,7.61,NA,NA,531.2,umol_L,6.9,umol_L,1.8,umol_L,20.2,umol_L,38.58,umol_L,40.23,umol_L,-999999999,umol_L,-999999999,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20161201""]}","{""sample date and time"":[""2016-12-01T14:35:00""]}"
2217,2466,2,270.2,7.49,NA,NA,293.9,umol_L,5.6,umol_L,8.43,umol_L,6.2,umol_L,22.88,umol_L,29.26,umol_L,0.032,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20161213""]}","{""sample date and time"":[""2016-12-13T14:10:00""]}"
2218,2467,2,202.6,6.845,NA,NA,426.8,umol_L,-999999999,umol_L,1.4,umol_L,26.4,umol_L,46.59,umol_L,NA,NA,0.032,umol_L,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170112""]}","{""sample date and time"":[""2017-01-12T14:32:00""]}"
2219,2468,2,163.9,6.97,NA,NA,493,umol_L,11.9,umol_L,1.2,umol_L,17.3,umol_L,36.83,umol_L,39.28,umol_L,0.032,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170124""]}","{""sample date and time"":[""2017-01-24T15:10:00""]}"
2220,2469,2,195.6,6.645,NA,NA,440.7,umol_L,6.6,umol_L,1.2,umol_L,26.5,umol_L,47.26,umol_L,47.97,umol_L,0.032,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170201""]}","{""sample date and time"":[""2017-02-01T15:10:00""]}"
2221,2470,2,165.7,7.495,NA,NA,430.4,umol_L,-999999999,umol_L,1.6,umol_L,21.7,umol_L,37.9,umol_L,43.05,umol_L,0.81,umol_L,2.12,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170302""]}","{""sample date and time"":[""2017-03-02T17:45:00""]}"
